CompanyID,CompanyName,Industry,Region,Year,Revenue,ProfitMargin,MarketCap,GrowthRate,ESG_Overall,ESG_Environmental,ESG_Social,ESG_Governance,CarbonEmissions,WaterUsage,EnergyConsumption
290,Company_290,Transportation,Africa,2023,2685.5,13.0,3304.9,13.9,28.4,30.8,28.5,25.8,1586526.9,264421.2,5288423.1
290,Company_290,Transportation,Africa,2024,3078.0,14.7,3825.3,14.6,28.9,33.7,26.4,26.5,1780171.9,296695.3,5933906.5
290,Company_290,Transportation,Africa,2025,2844.3,13.8,3776.6,-7.6,30.6,34.4,32.0,25.5,1637163.1,272860.5,5457210.2
291,Company_291,Technology,Oceania,2015,4015.3,20.4,16807.1,,60.0,79.7,86.5,13.7,128874.7,77324.8,257749.5
291,Company_291,Technology,Oceania,2016,4616.6,18.8,25257.6,15.0,60.3,80.5,86.4,14.2,146985.8,88191.5,293971.6
291,Company_291,Technology,Oceania,2017,5723.4,19.3,19006.3,24.0,63.4,84.6,88.1,17.6,173948.5,104369.1,347897.0
291,Company_291,Technology,Oceania,2018,6734.6,20.0,37951.6,17.7,62.6,85.0,89.0,13.9,203746.6,122248.0,407493.2
291,Company_291,Technology,Oceania,2019,9120.5,20.0,32412.9,35.4,62.7,84.9,89.1,14.2,276115.8,165669.5,552231.6
291,Company_291,Technology,Oceania,2020,10410.0,17.6,61884.5,14.1,60.6,82.7,89.4,9.7,323258.1,193954.9,646516.3
291,Company_291,Technology,Oceania,2021,12214.1,14.9,55699.3,17.3,59.9,83.5,89.6,6.7,375870.8,225522.5,751741.6
291,Company_291,Technology,Oceania,2022,15387.2,12.5,57679.5,26.0,60.2,84.0,86.8,9.7,470680.5,282408.3,941361.0
291,Company_291,Technology,Oceania,2023,18662.0,9.5,54429.0,21.3,60.3,86.4,85.2,9.4,555555.3,333333.2,1111110.7
291,Company_291,Technology,Oceania,2024,21972.8,7.4,54301.4,17.7,60.4,84.0,88.1,9.1,672182.6,403309.6,1344365.2
291,Company_291,Technology,Oceania,2025,25251.7,7.4,63706.5,14.9,61.5,85.4,87.1,12.1,760487.5,456292.5,1520975.0
292,Company_292,Utilities,Asia,2015,1160.2,10.0,1129.1,,23.0,29.7,20.6,18.5,920542.0,575338.8,9205420.5
292,Company_292,Utilities,Asia,2016,1074.6,9.2,933.7,-7.4,21.7,26.1,18.7,20.3,874642.4,546651.5,8746424.0
292,Company_292,Utilities,Asia,2017,919.5,8.9,1207.9,-14.4,21.2,24.1,18.3,21.1,758434.4,474021.5,7584344.1
292,Company_292,Utilities,Asia,2018,990.6,11.3,929.2,7.7,21.4,27.6,17.5,19.1,797972.1,498732.5,7979720.7
292,Company_292,Utilities,Asia,2019,930.1,9.6,1097.9,-6.1,21.2,28.3,17.4,18.0,745635.9,466022.4,7456359.1
292,Company_292,Utilities,Asia,2020,858.1,6.8,856.3,-7.7,20.8,26.7,21.4,14.4,695528.4,434705.3,6955284.5
292,Company_292,Utilities,Asia,2021,955.0,8.2,947.2,11.3,22.1,28.4,23.8,14.1,765111.8,478194.9,7651118.2
292,Company_292,Utilities,Asia,2022,1052.1,8.5,957.7,10.2,24.0,28.9,26.9,16.2,839879.5,524924.7,8398795.2
292,Company_292,Utilities,Asia,2023,1097.6,5.4,851.6,4.3,25.5,30.6,28.4,17.5,865906.7,541191.7,8659066.7
292,Company_292,Utilities,Asia,2024,1162.6,4.2,429.7,5.9,26.3,34.0,27.3,17.7,894534.7,559084.2,8945347.4
292,Company_292,Utilities,Asia,2025,1296.9,4.8,784.1,11.5,26.1,34.3,27.6,16.5,996096.8,622560.5,9960968.2
293,Company_293,Finance,North America,2015,3702.3,15.9,10978.9,,63.0,80.4,62.6,46.0,47168.6,23584.3,117921.5
293,Company_293,Finance,North America,2016,3948.9,19.1,8525.4,6.7,65.4,82.2,65.4,48.6,49335.2,24667.6,123338.0
293,Company_293,Finance,North America,2017,4351.1,21.5,14750.7,10.2,66.2,84.5,64.3,49.7,52953.9,26477.0,132384.8
293,Company_293,Finance,North America,2018,5098.7,20.8,14521.6,17.2,66.3,84.1,62.4,52.5,62355.7,31177.9,155889.3
293,Company_293,Finance,North America,2019,5435.7,22.9,10594.3,6.6,67.8,86.2,65.3,51.9,64844.0,32422.0,162110.0
293,Company_293,Finance,North America,2020,6360.4,23.2,17119.2,17.0,68.5,86.9,66.2,52.5,75297.7,37648.9,188244.3
293,Company_293,Finance,North America,2021,6557.0,22.2,24487.3,3.1,69.3,88.2,67.8,51.8,76438.7,38219.4,191096.9
293,Company_293,Finance,North America,2022,7295.3,20.7,27348.8,11.3,69.8,90.4,68.2,50.7,82728.4,41364.2,206821.0
293,Company_293,Finance,North America,2023,8301.4,22.1,30061.2,13.8,71.2,90.6,69.6,53.4,93973.2,46986.6,234933.1
293,Company_293,Finance,North America,2024,10007.1,21.6,39360.9,20.5,71.1,89.3,70.1,54.0,115039.0,57519.5,287597.5
293,Company_293,Finance,North America,2025,9677.8,22.1,37924.7,-3.3,71.9,89.0,70.3,56.3,111728.3,55864.2,279320.8
294,Company_294,Healthcare,Oceania,2015,675.7,11.8,961.5,,80.9,64.2,98.7,79.7,50733.2,50733.2,101466.4
294,Company_294,Healthcare,Oceania,2016,767.1,8.7,1603.7,13.5,82.1,68.0,100.0,78.3,55517.6,55517.6,111035.1
294,Company_294,Healthcare,Oceania,2017,763.1,14.1,2237.0,-0.5,82.1,66.7,99.4,80.3,55935.8,55935.8,111871.6
294,Company_294,Healthcare,Oceania,2018,791.7,10.2,1494.7,3.7,83.0,68.6,97.1,83.3,56999.4,56999.4,113998.7
294,Company_294,Healthcare,Oceania,2019,737.5,12.0,1904.7,-6.8,80.9,66.3,90.3,86.0,54251.1,54251.1,108502.1
294,Company_294,Healthcare,Oceania,2020,728.9,11.9,1079.2,-1.2,81.0,67.6,90.1,85.2,52951.6,52951.6,105903.2
294,Company_294,Healthcare,Oceania,2021,733.5,14.4,2204.5,0.6,82.0,71.4,88.3,86.3,51370.7,51370.7,102741.5
294,Company_294,Healthcare,Oceania,2022,753.7,10.8,1402.3,2.7,82.1,72.6,90.4,83.3,52148.5,52148.5,104297.0
294,Company_294,Healthcare,Oceania,2023,799.6,11.1,890.4,6.1,82.3,74.5,86.8,85.5,54244.6,54244.6,108489.3
294,Company_294,Healthcare,Oceania,2024,807.8,9.9,1724.9,1.0,85.4,80.0,87.5,88.8,51681.7,51681.7,103363.5
294,Company_294,Healthcare,Oceania,2025,874.4,6.0,526.1,8.2,85.4,78.3,87.0,90.8,56988.0,56988.0,113975.9
295,Company_295,Finance,Europe,2015,1845.3,15.1,2976.8,,76.4,85.7,71.3,72.1,22138.4,11069.2,55346.0
295,Company_295,Finance,Europe,2016,2064.1,12.3,4258.6,11.9,75.7,85.2,72.0,69.8,24930.2,12465.1,62325.6
295,Company_295,Finance,Europe,2017,2122.1,13.4,2585.2,2.8,78.1,86.7,76.1,71.3,25179.1,12589.5,62947.7
295,Company_295,Finance,Europe,2018,2312.6,10.0,3846.6,9.0,78.9,87.3,79.1,70.2,27226.4,13613.2,68066.1
295,Company_295,Finance,Europe,2019,2596.3,8.8,2823.7,12.3,80.9,87.2,82.2,73.3,30602.0,15301.0,76505.0
295,Company_295,Finance,Europe,2020,2714.6,8.1,3242.5,4.6,79.4,86.7,79.2,72.4,32216.2,16108.1,80540.5
295,Company_295,Finance,Europe,2021,2797.7,9.1,4258.5,3.1,78.8,83.1,80.1,73.3,34605.2,17302.6,86513.0
295,Company_295,Finance,Europe,2022,2712.5,6.2,2856.1,-3.0,78.3,82.8,79.9,72.4,33675.1,16837.5,84187.7
295,Company_295,Finance,Europe,2023,2628.3,6.1,2706.7,-3.1,78.1,82.4,78.8,73.0,32747.1,16373.6,81867.8
295,Company_295,Finance,Europe,2024,3064.8,5.1,1358.2,16.6,77.1,83.1,78.2,70.2,37899.2,18949.6,94748.0
295,Company_295,Finance,Europe,2025,3361.5,3.3,1066.1,9.7,78.4,87.0,80.0,68.2,39720.5,19860.3,99301.3
296,Company_296,Utilities,Latin America,2015,545.3,8.0,409.1,,49.9,46.9,67.4,35.4,380248.4,237655.2,3802483.8
296,Company_296,Utilities,Latin America,2016,546.1,6.4,340.4,0.1,51.4,49.9,70.2,34.0,371484.1,232177.6,3714841.3
296,Company_296,Utilities,Latin America,2017,565.7,8.3,480.1,3.6,51.4,49.5,70.0,34.9,386345.8,241466.1,3863457.8
296,Company_296,Utilities,Latin America,2018,596.3,8.9,732.4,5.4,51.9,50.4,71.5,33.8,404289.7,252681.1,4042897.0
296,Company_296,Utilities,Latin America,2019,541.3,8.8,617.4,-9.2,53.1,50.4,72.1,36.9,366820.0,229262.5,3668199.8
296,Company_296,Utilities,Latin America,2020,604.1,8.3,603.4,11.6,52.6,49.5,72.8,35.3,412347.9,257717.4,4123478.7
296,Company_296,Utilities,Latin America,2021,548.7,10.8,593.6,-9.2,52.0,49.3,71.7,35.1,375292.9,234558.1,3752929.3
296,Company_296,Utilities,Latin America,2022,569.5,11.8,692.3,3.8,53.2,52.5,67.9,39.1,379371.3,237107.1,3793713.0
296,Company_296,Utilities,Latin America,2023,618.0,12.1,1028.8,8.5,53.9,54.0,67.9,39.8,406550.3,254093.9,4065502.6
296,Company_296,Utilities,Latin America,2024,676.5,12.0,1116.9,9.5,55.9,54.9,72.9,40.0,441492.1,275932.6,4414921.2
296,Company_296,Utilities,Latin America,2025,593.9,10.5,593.1,-12.2,56.8,57.4,75.4,37.7,379275.6,237047.2,3792755.7
297,Company_297,Retail,Africa,2015,465.4,5.5,454.3,,42.8,38.9,55.5,33.9,43158.6,21579.3,86317.2
297,Company_297,Retail,Africa,2016,541.5,6.5,381.7,16.4,46.5,43.1,56.7,39.6,48656.0,24328.0,97311.9
297,Company_297,Retail,Africa,2017,561.8,6.9,870.6,3.7,47.6,42.8,58.0,42.0,50566.4,25283.2,101132.8
297,Company_297,Retail,Africa,2018,609.5,8.2,567.0,8.5,47.8,42.5,59.6,41.4,55013.1,27506.6,110026.3
297,Company_297,Retail,Africa,2019,569.6,6.5,466.3,-6.6,48.7,41.1,63.3,41.6,51947.3,25973.7,103894.7
297,Company_297,Retail,Africa,2020,605.7,6.9,682.9,6.3,49.5,40.3,65.8,42.4,55602.0,27801.0,111203.9
297,Company_297,Retail,Africa,2021,613.8,8.6,1019.6,1.3,50.5,42.4,66.6,42.5,55437.6,27718.8,110875.2
297,Company_297,Retail,Africa,2022,697.9,9.4,1412.5,13.7,50.6,42.5,66.7,42.5,62977.9,31488.9,125955.7
297,Company_297,Retail,Africa,2023,641.2,11.3,864.4,-8.1,50.8,41.3,69.9,41.1,58414.2,29207.1,116828.5
297,Company_297,Retail,Africa,2024,692.3,10.1,718.2,8.0,51.8,43.2,68.9,43.5,62136.6,31068.3,124273.1
297,Company_297,Retail,Africa,2025,797.5,13.1,2255.1,15.2,53.4,43.7,70.7,45.9,71308.2,35654.1,142616.5
298,Company_298,Utilities,Middle East,2015,1406.0,11.5,1996.3,,32.9,31.4,52.4,15.0,1102715.5,689197.2,11027155.1
298,Company_298,Utilities,Middle East,2016,1294.8,12.5,2353.0,-7.9,32.9,29.9,51.5,17.2,1026399.7,641499.8,10263997.4
298,Company_298,Utilities,Middle East,2017,1282.8,12.2,1564.9,-0.9,33.6,30.9,50.2,19.8,1009777.4,631110.9,10097774.1
298,Company_298,Utilities,Middle East,2018,1403.2,11.9,1677.8,9.4,33.2,30.9,50.1,18.7,1104181.2,690113.2,11041811.6
298,Company_298,Utilities,Middle East,2019,1548.4,9.8,2154.6,10.3,34.6,35.2,50.0,18.4,1181435.7,738397.3,11814356.6
298,Company_298,Utilities,Middle East,2020,1533.1,9.3,1697.8,-1.0,34.3,34.9,52.9,15.1,1172455.3,732784.6,11724553.2
298,Company_298,Utilities,Middle East,2021,1715.6,10.0,2253.0,11.9,36.3,39.6,55.0,14.5,1266755.4,791722.1,12667553.9
298,Company_298,Utilities,Middle East,2022,1813.2,10.9,2763.4,5.7,36.5,38.6,56.1,14.9,1348907.7,843067.3,13489077.3
298,Company_298,Utilities,Middle East,2023,1795.2,8.8,1689.6,-1.0,36.4,39.2,57.3,12.6,1329022.7,830639.2,13290227.0
298,Company_298,Utilities,Middle East,2024,1819.6,10.6,1947.6,1.4,37.1,40.4,57.9,12.9,1335453.5,834658.5,13354535.4
298,Company_298,Utilities,Middle East,2025,1753.1,9.7,2085.9,-3.7,37.6,39.8,61.5,11.6,1292546.8,807841.8,12925468.5
299,Company_299,Consumer Goods,North America,2015,2307.9,9.9,4065.1,,48.5,38.4,61.5,45.7,429692.8,537116.0,2148464.0
299,Company_299,Consumer Goods,North America,2016,2185.1,9.6,3950.9,-5.3,49.7,42.9,59.9,46.3,393131.1,491413.8,1965655.3
299,Company_299,Consumer Goods,North America,2017,2394.0,11.0,6271.8,9.6,50.9,45.5,61.5,45.8,422150.6,527688.3,2110753.0
299,Company_299,Consumer Goods,North America,2018,2470.6,12.6,4584.1,3.2,52.9,46.7,63.0,48.8,431263.7,539079.7,2156318.6
299,Company_299,Consumer Goods,North America,2019,2493.6,10.8,4893.2,0.9,54.2,46.6,66.0,49.8,435605.2,544506.5,2178026.1
299,Company_299,Consumer Goods,North America,2020,2866.0,10.4,4389.9,14.9,54.8,44.9,67.2,52.4,507719.6,634649.4,2538597.8
299,Company_299,Consumer Goods,North America,2021,2933.4,11.7,4874.9,2.3,55.1,44.8,66.0,54.6,520156.1,650195.2,2600780.7
299,Company_299,Consumer Goods,North America,2022,3365.8,13.7,6995.8,14.7,53.6,40.8,65.2,54.8,615304.3,769130.4,3076521.5
299,Company_299,Consumer Goods,North America,2023,3618.1,12.7,9238.4,7.5,54.0,39.6,66.7,55.8,667771.4,834714.3,3338857.0
299,Company_299,Consumer Goods,North America,2024,3694.7,14.0,8722.0,2.1,54.6,41.2,67.5,55.0,673568.3,841960.3,3367841.3
299,Company_299,Consumer Goods,North America,2025,3325.9,13.5,7717.9,-10.0,54.5,43.7,66.5,53.2,594538.4,743173.0,2972692.0
300,Company_300,Manufacturing,Europe,2015,2030.0,2.5,1054.2,,51.8,37.9,53.6,64.1,569254.8,759006.3,9487579.2
300,Company_300,Manufacturing,Europe,2016,2008.7,2.2,857.7,-1.1,53.0,40.7,53.6,64.6,551293.1,735057.5,9188218.8
300,Company_300,Manufacturing,Europe,2017,1852.9,0.7,248.3,-7.8,52.8,39.3,54.0,65.1,514255.6,685674.2,8570927.0
300,Company_300,Manufacturing,Europe,2018,1567.0,0.6,162.6,-15.4,55.2,39.6,59.5,66.5,433770.3,578360.4,7229504.9
300,Company_300,Manufacturing,Europe,2019,1406.1,-0.8,5826.7,-10.3,56.6,40.7,61.8,67.3,386137.3,514849.7,6435621.6
300,Company_300,Manufacturing,Europe,2020,1164.3,0.1,31.8,-17.2,57.9,43.1,64.7,65.8,313750.3,418333.7,5229171.8
300,Company_300,Manufacturing,Europe,2021,1207.1,4.9,902.0,3.7,60.0,46.4,65.6,67.9,316858.4,422477.9,5280973.1
300,Company_300,Manufacturing,Europe,2022,1184.4,4.2,463.6,-1.9,60.8,45.4,69.8,67.3,313586.7,418115.6,5226444.7
300,Company_300,Manufacturing,Europe,2023,1166.3,6.6,635.9,-1.5,63.2,46.3,70.8,72.5,306368.2,408490.9,5106136.5
300,Company_300,Manufacturing,Europe,2024,1093.0,6.6,1220.1,-6.3,63.8,47.0,73.4,71.1,285524.7,380699.6,4758745.1
300,Company_300,Manufacturing,Europe,2025,1179.3,4.6,542.8,7.9,65.7,51.6,74.9,70.5,296714.7,395619.6,4945244.4
301,Company_301,Finance,Middle East,2015,1414.6,9.5,1090.3,,51.0,99.8,32.2,21.1,14177.2,7088.6,35443.0
301,Company_301,Finance,Middle East,2016,1521.4,8.3,1210.7,7.5,51.6,100.0,34.2,20.7,15213.7,7606.8,38034.2
301,Company_301,Finance,Middle East,2017,1363.6,10.3,1944.9,-10.4,51.6,99.1,32.9,22.7,13802.6,6901.3,34506.4
301,Company_301,Finance,Middle East,2018,1411.0,8.0,2001.1,3.5,50.8,98.2,31.5,22.7,14466.8,7233.4,36167.0
301,Company_301,Finance,Middle East,2019,1485.2,9.0,2421.7,5.3,51.2,99.4,31.6,22.4,14967.9,7484.0,37419.8
301,Company_301,Finance,Middle East,2020,1640.0,9.9,1760.7,10.4,51.3,100.0,31.8,22.1,16400.0,8200.0,40999.9
301,Company_301,Finance,Middle East,2021,1535.7,11.0,2390.4,-6.4,51.2,100.0,30.6,22.9,15356.9,7678.4,38392.1
301,Company_301,Finance,Middle East,2022,1617.2,11.0,1606.9,5.3,52.3,97.2,31.4,28.1,16796.2,8398.1,41990.6
301,Company_301,Finance,Middle East,2023,1826.6,13.2,3056.4,13.0,52.9,98.7,31.3,28.7,18590.2,9295.1,46475.5
301,Company_301,Finance,Middle East,2024,1797.7,14.8,4747.8,-1.6,52.7,98.3,31.2,28.4,18397.1,9198.5,45992.6
301,Company_301,Finance,Middle East,2025,1764.3,14.9,2771.0,-1.9,52.2,98.2,29.4,29.1,18083.9,9042.0,45209.9
302,Company_302,Energy,Latin America,2015,2106.1,11.4,3078.8,,14.5,15.7,25.5,2.2,2295518.9,688655.7,22955188.7
302,Company_302,Energy,Latin America,2016,2151.1,16.2,3091.1,2.1,13.1,16.0,23.0,0.4,2339811.9,701943.6,23398119.1
302,Company_302,Energy,Latin America,2017,2374.1,10.4,3546.6,10.4,13.4,16.5,22.9,0.8,2575112.8,772533.8,25751128.3
302,Company_302,Energy,Latin America,2018,2570.2,8.9,2555.2,8.3,12.5,16.7,19.2,1.6,2784000.2,835200.1,27840002.2
302,Company_302,Energy,Latin America,2019,2423.2,8.0,2316.5,-5.7,12.9,18.9,18.2,1.4,2586477.5,775943.3,25864775.3
302,Company_302,Energy,Latin America,2020,2082.0,13.1,4958.0,-14.1,11.6,17.8,16.8,0.3,2239472.4,671841.7,22394724.3
302,Company_302,Energy,Latin America,2021,2009.4,16.1,5080.6,-3.5,11.7,19.2,15.7,0.0,2140680.4,642204.1,21406804.4
302,Company_302,Energy,Latin America,2022,2133.4,12.5,2830.5,6.2,13.4,24.3,16.0,0.0,2197650.6,659295.2,21976505.9
302,Company_302,Energy,Latin America,2023,2116.9,14.0,5296.2,-0.8,14.2,27.1,13.1,2.4,2138809.0,641642.7,21388089.7
302,Company_302,Energy,Latin America,2024,2061.3,16.0,3593.0,-2.6,14.6,31.5,12.3,0.1,2018467.1,605540.1,20184671.4
302,Company_302,Energy,Latin America,2025,2102.7,11.5,3913.4,2.0,16.1,31.5,14.8,1.8,2058834.0,617650.2,20588340.1
303,Company_303,Energy,Oceania,2015,2426.8,6.2,2455.7,,55.9,25.1,72.4,70.3,2486352.0,745905.6,24863519.6
303,Company_303,Energy,Oceania,2016,2139.2,7.6,1435.8,-11.9,54.9,24.3,72.2,68.0,2202884.7,660865.4,22028846.7
303,Company_303,Energy,Oceania,2017,1897.9,8.8,2360.9,-11.3,54.9,23.3,70.5,70.7,1967816.3,590344.9,19678163.4
303,Company_303,Energy,Oceania,2018,1642.2,8.5,2146.8,-13.5,55.1,25.9,70.7,68.8,1673175.1,501952.5,16731751.1
303,Company_303,Energy,Oceania,2019,1653.9,10.7,1451.7,0.7,55.8,26.4,72.0,69.0,1679439.9,503832.0,16794399.1
303,Company_303,Energy,Oceania,2020,1519.9,21.2,3368.7,-8.1,56.0,26.5,73.6,68.0,1542300.7,462690.2,15423007.4
303,Company_303,Energy,Oceania,2021,1281.7,29.5,7364.2,-15.7,59.3,29.9,74.5,73.6,1269469.5,380840.9,12694695.4
303,Company_303,Energy,Oceania,2022,1069.9,29.4,4225.1,-16.5,58.2,28.9,73.1,72.8,1067296.7,320189.0,10672966.6
303,Company_303,Energy,Oceania,2023,861.9,22.6,3843.0,-19.4,58.8,27.8,73.8,74.7,866340.9,259902.3,8663408.8
303,Company_303,Energy,Oceania,2024,716.4,12.4,1739.1,-16.9,58.2,26.2,75.3,73.2,728212.0,218463.6,7282120.0
303,Company_303,Energy,Oceania,2025,668.7,6.6,483.8,-6.7,57.9,25.8,74.8,73.2,681451.1,204435.3,6814510.7
304,Company_304,Technology,Asia,2015,5962.2,20.1,21451.9,,51.7,90.7,26.0,38.5,168435.4,101061.3,336870.9
304,Company_304,Technology,Asia,2016,6535.9,15.8,21618.3,9.6,52.4,90.8,24.9,41.5,184476.5,110685.9,368952.9
304,Company_304,Technology,Asia,2017,7472.2,12.3,22340.2,14.3,53.5,89.3,28.0,43.4,214896.3,128937.8,429792.7
304,Company_304,Technology,Asia,2018,8857.3,7.9,15972.8,18.5,53.7,88.7,29.5,43.0,256579.2,153947.5,513158.3
304,Company_304,Technology,Asia,2019,8894.5,8.4,25510.8,0.4,54.3,91.6,29.8,41.6,248642.2,149185.3,497284.4
304,Company_304,Technology,Asia,2020,11165.0,4.7,16398.3,25.5,56.2,93.5,32.2,43.0,304578.0,182746.8,609156.0
304,Company_304,Technology,Asia,2021,12637.1,7.5,31650.2,13.2,57.8,93.7,36.2,43.4,343764.9,206258.9,687529.7
304,Company_304,Technology,Asia,2022,13166.1,6.5,22983.5,4.2,57.4,94.3,33.9,44.0,355329.3,213197.6,710658.6
304,Company_304,Technology,Asia,2023,14388.3,4.4,14530.0,9.3,57.0,91.8,34.1,45.1,401209.4,240725.7,802418.9
304,Company_304,Technology,Asia,2024,16578.5,4.2,21976.8,15.2,57.6,92.8,32.6,47.4,456231.6,273739.0,912463.2
304,Company_304,Technology,Asia,2025,19897.3,3.6,13120.7,20.0,60.4,97.0,37.3,46.9,518644.0,311186.4,1037288.0
305,Company_305,Manufacturing,Latin America,2015,3324.0,4.2,1908.8,,56.6,59.2,39.2,71.5,783624.2,1044832.3,13060403.9
305,Company_305,Manufacturing,Latin America,2016,3789.9,3.1,1293.3,14.0,58.0,59.6,39.7,74.8,890244.1,1186992.1,14837401.4
305,Company_305,Manufacturing,Latin America,2017,4391.9,2.8,1635.0,15.9,57.8,59.5,38.7,75.3,1032080.9,1376107.8,17201347.8
305,Company_305,Manufacturing,Latin America,2018,4415.3,3.2,2438.9,0.5,58.4,56.8,40.6,77.7,1062831.6,1417108.8,17713859.5
305,Company_305,Manufacturing,Latin America,2019,4858.4,2.6,1993.1,10.0,57.4,53.8,41.7,76.7,1200573.8,1600765.1,20009563.2
305,Company_305,Manufacturing,Latin America,2020,5827.2,2.7,2466.3,19.9,58.9,53.4,42.2,81.0,1444866.8,1926489.1,24081113.6
305,Company_305,Manufacturing,Latin America,2021,5578.1,2.0,1283.7,-4.3,59.8,54.1,43.4,82.1,1374770.8,1833027.8,22912846.9
305,Company_305,Manufacturing,Latin America,2022,6683.6,3.5,4622.0,19.8,60.2,56.2,41.3,83.0,1617061.8,2156082.4,26951030.2
305,Company_305,Manufacturing,Latin America,2023,7605.0,0.7,730.0,13.8,62.5,57.1,47.7,82.6,1826487.2,2435316.3,30441453.4
305,Company_305,Manufacturing,Latin America,2024,8572.9,2.1,2814.2,12.7,62.7,55.9,51.8,80.5,2080606.6,2774142.2,34676777.5
305,Company_305,Manufacturing,Latin America,2025,9443.5,-0.2,35908.9,10.2,65.1,56.3,57.0,81.9,2283847.4,3045129.9,38064123.5
306,Company_306,Healthcare,Latin America,2015,1334.0,17.7,3827.4,,44.7,78.6,30.4,25.1,86655.6,86655.6,173311.2
306,Company_306,Healthcare,Latin America,2016,1412.3,16.0,5453.0,5.9,45.5,80.1,29.7,26.8,90270.1,90270.1,180540.2
306,Company_306,Healthcare,Latin America,2017,1552.3,17.7,3609.7,9.9,45.7,80.6,28.7,27.7,98696.5,98696.5,197392.9
306,Company_306,Healthcare,Latin America,2018,1420.5,14.7,3798.3,-8.5,44.7,76.8,26.4,30.9,94071.2,94071.2,188142.4
306,Company_306,Healthcare,Latin America,2019,1332.3,18.2,3641.6,-6.2,47.1,77.7,28.9,34.6,87377.3,87377.3,174754.7
306,Company_306,Healthcare,Latin America,2020,1301.4,18.6,4675.1,-2.3,50.7,82.5,32.0,37.6,81029.6,81029.6,162059.3
306,Company_306,Healthcare,Latin America,2021,1369.2,17.3,4616.9,5.2,51.7,84.5,34.5,36.2,83343.9,83343.9,166687.8
306,Company_306,Healthcare,Latin America,2022,1304.3,17.7,3289.2,-4.7,51.6,84.0,33.9,37.1,79851.0,79851.0,159702.0
306,Company_306,Healthcare,Latin America,2023,1161.7,15.9,2868.4,-10.9,53.6,85.1,34.2,41.4,70238.5,70238.5,140476.9
306,Company_306,Healthcare,Latin America,2024,1384.8,13.2,3150.6,19.2,52.0,82.2,34.0,39.9,86448.0,86448.0,172895.9
306,Company_306,Healthcare,Latin America,2025,1332.8,14.4,4012.4,-3.8,52.5,82.3,34.8,40.3,83178.6,83178.6,166357.3
307,Company_307,Finance,Middle East,2015,2904.2,19.2,5135.1,,59.0,99.9,73.7,3.5,29071.2,14535.6,72678.0
307,Company_307,Finance,Middle East,2016,3213.3,18.4,8688.8,10.6,58.6,100.0,72.0,3.6,32133.2,16066.6,80333.0
307,Company_307,Finance,Middle East,2017,3790.0,18.0,12584.7,17.9,59.1,100.0,72.7,4.5,37899.6,18949.8,94749.0
307,Company_307,Finance,Middle East,2018,4614.7,17.7,13670.2,21.8,59.2,98.8,72.9,5.9,46952.4,23476.2,117381.1
307,Company_307,Finance,Middle East,2019,5564.4,19.8,9867.0,20.6,59.8,97.1,73.9,8.3,57871.4,28935.7,144678.5
307,Company_307,Finance,Middle East,2020,7064.0,21.3,26518.8,27.0,61.2,100.0,75.8,7.8,70640.3,35320.1,176600.7
307,Company_307,Finance,Middle East,2021,7363.7,20.5,12281.8,4.2,62.4,100.0,78.5,8.7,73637.1,36818.5,184092.7
307,Company_307,Finance,Middle East,2022,8130.0,20.6,20437.6,10.4,64.5,100.0,80.2,13.4,81300.4,40650.2,203251.1
307,Company_307,Finance,Middle East,2023,9007.9,19.6,22692.8,10.8,65.9,100.0,81.2,16.4,90079.1,45039.6,225197.8
307,Company_307,Finance,Middle East,2024,9256.3,20.0,26212.4,2.8,66.4,100.0,80.2,19.0,92563.2,46281.6,231408.0
307,Company_307,Finance,Middle East,2025,10552.8,18.6,19437.4,14.0,67.6,100.0,81.6,21.2,105527.6,52763.8,263818.9
308,Company_308,Finance,Asia,2015,2715.8,19.0,4526.4,,69.7,97.5,62.3,49.2,28117.9,14058.9,70294.7
308,Company_308,Finance,Asia,2016,2433.7,18.8,4877.8,-10.4,71.3,99.5,60.7,53.5,24495.9,12247.9,61239.6
308,Company_308,Finance,Asia,2017,2554.7,16.8,4432.8,5.0,72.8,98.5,65.1,54.8,26079.7,13039.9,65199.3
308,Company_308,Finance,Asia,2018,2517.0,14.5,6754.4,-1.5,72.0,96.9,67.0,52.1,26273.7,13136.9,65684.3
308,Company_308,Finance,Asia,2019,2744.4,11.4,3108.5,9.0,71.6,98.8,64.2,51.8,27924.1,13962.0,69810.1
308,Company_308,Finance,Asia,2020,2478.1,12.2,2716.6,-9.7,70.2,99.9,60.1,50.5,24824.1,12412.0,62060.2
308,Company_308,Finance,Asia,2021,2427.3,13.8,3895.9,-2.1,68.5,96.9,59.3,49.2,25339.4,12669.7,63348.6
308,Company_308,Finance,Asia,2022,2524.6,14.9,4277.0,4.0,69.0,98.3,58.1,50.6,25851.5,12925.7,64628.6
308,Company_308,Finance,Asia,2023,2452.6,14.0,5066.3,-2.9,69.2,98.3,59.3,50.0,25097.7,12548.9,62744.3
308,Company_308,Finance,Asia,2024,2700.9,13.3,5971.0,10.1,70.0,100.0,60.1,49.9,27009.1,13504.5,67522.7
308,Company_308,Finance,Asia,2025,2711.8,11.9,4899.0,0.4,70.2,100.0,60.1,50.5,27117.5,13558.8,67793.9
309,Company_309,Transportation,North America,2015,1254.0,-2.9,4634.8,,53.0,41.8,45.0,72.2,682474.4,113745.7,2274914.7
